Mercury_187198,A
MCAS_2000_4_36,D
Mercury_184100,C
Mercury_LBS10814,A
Mercury_SC_408384,C
Mercury_7043068,C
Mercury_411071,D
NYSEDREGENTS_2010_4_24,B
Mercury_SC_409673,A
Mercury_SC_400374,C
CSZ_2009_8_CSZ20740,A
Mercury_SC_406482,A
OHAT_2007_8_24,D
Mercury_188335,D
Mercury_7128555,A
Mercury_407517,A
Mercury_405950,C
MCAS_2004_9_5,C
NCEOGA_2013_8_28,A
Mercury_SC_406451,C
Mercury_7109323,B
Mercury_404132,B
Mercury_7210210,A
Mercury_SC_408042,D
MCAS_2004_8_14,B
TIMSS_2011_4_pg5,A
Mercury_SC_406833,C
Mercury_7029558,A
Mercury_7138390,A
MEAP_2005_5_12,B
MCAS_2000_4_30,C
MCAS_1998_4_12,D
Mercury_175840,B
Mercury_7099190,C
Mercury_SC_401605,B
TAKS_2009_5_36,C
Mercury_7171570,D
Mercury_SC_402057,D
Mercury_SC_413628,C
Mercury_LBS10131,D
Mercury_7032428,C
Mercury_7025008,A
MEA_2011_8_19,A
NYSEDREGENTS_2008_8_27,A
VASoL_2007_5_22,D
NCEOGA_2013_5_19,B
Mercury_7037555,B
Mercury_402132,B
MCAS_2006_8_24,D
Mercury_7128923,C
Mercury_416379,A
Mercury_7168053,B
AKDE&ED_2008_8_1,C
Mercury_SC_415476,C
Mercury_7106960,A
Mercury_7160563,D
Mercury_7068583,A
Mercury_404638,B
Mercury_SC_407138,D
MCAS_2000_4_10,D
Mercury_177748,A
MCAS_2004_9_21-v1,A
MDSA_2007_5_16,B
Mercury_401763,C
Mercury_7268118,C
Mercury_403232,B
Mercury_415081,D
Mercury_7206378,A
CSZ30169,B
Mercury_7013948,A
Mercury_SC_402164,C
Mercury_400880,B
Mercury_7040793,C
MDSA_2010_5_29,D
LEAP__8_10365,B
Mercury_SC_401295,B
MCAS_2012_5_23625,A
Mercury_7268048,D
Mercury_SC_402629,B
NCEOGA_2013_8_42,A
Mercury_412463,A
Mercury_409295,D
Mercury_404609,D
Mercury_7230090,B
Mercury_7057488,B
MDSA_2009_4_1,C
Mercury_7150728,D
Mercury_402207,C
Mercury_411732,D
Mercury_7270113,B
AKDE&ED_2008_8_3,A
MCAS_1999_8_1,A
NYSEDREGENTS_2015_4_24,C
Mercury_7122640,D
Mercury_402547,B
Mercury_7133945,C
Mercury_7199028,A
Mercury_7217298,D
Mercury_7057680,D
Mercury_SC_400404,B
Mercury_SC_408030,B
Mercury_415083,D
Mercury_409114,D
Mercury_SC_415006,C
MSA_2012_5_15,C
Mercury_SC_402612,C
Mercury_SC_405937,D
Mercury_SC_416459,D
NAEP_2000_8_S21+4,A
Mercury_7072380,B
Mercury_SC_401373,D
Mercury_SC_400579,C
MCAS_2003_5_14,C
MSA_2015_8_30,D
Mercury_SC_415416,C
NCEOGA_2013_5_9,D
MEAP_2005_8_45,A
Mercury_SC_400594,A
NCEOGA_2013_8_43,C
MCAS_2006_8_13,C
Mercury_7168823,D
Mercury_7158935,A
Mercury_7172708,D
ACTAAP_2010_5_1,C
Mercury_7093048,D
Mercury_7081603,C
Mercury_SC_LBS11003,A
MCAS_2005_8_2,A
ACTAAP_2010_7_14,B
Mercury_7107240,A
Mercury_7218628,D
MSA_2013_5_23,A
Mercury_7081725,A
Mercury_SC_413542,D
Mercury_SC_407302,C
Mercury_175053,B
Mercury_7161315,C
Mercury_189070,A
Mercury_7189123,C
Mercury_SC_402171,D
Mercury_7217368,A
Mercury_LBS10933,A
Mercury_7223160,B
Mercury_SC_401324,C
LEAP_2001_8_10379,A
VASoL_2009_5_30,D
Mercury_416404,B
Mercury_7103530,A
Mercury_7030870,C
LEAP__7_10348,A
Mercury_SC_406835,D
Mercury_178255,B
MDSA_2012_8_16,B
Mercury_409645,B
TIMSS_2003_8_pg47,D
NYSEDREGENTS_2010_8_16,C
Mercury_7159810,B
Mercury_7267523,B
Mercury_SC_401006,A
ACTAAP_2010_7_12,A
MEAP_2005_8_13,A
Mercury_7164623,C
Mercury_417127,D
Mercury_411224,B
TIMSS_2011_8_pg15,B
NYSEDREGENTS_2012_8_19,D
Mercury_7222460,A
Mercury_7007420,D
Mercury_SC_405710,D
Mercury_SC_401375,B
VASoL_2010_3_22,A
Mercury_SC_408358,B
NYSEDREGENTS_2013_8_42,C
Mercury_SC_400661,B
Mercury_SC_415422,A
Mercury_SC_400162,C
Mercury_7212328,C
NCEOGA_2013_8_26,C
Mercury_SC_407696,D
Mercury_SC_400052,B
Mercury_7212870,D
NYSEDREGENTS_2010_8_35,B
MCAS_2010_8_12005,C
Mercury_7218505,C
Mercury_SC_400853,A
Mercury_7210455,C
Mercury_7174738,D
MCAS_2001_5_2,D
NYSEDREGENTS_2012_4_9,A
Mercury_416593,B
Mercury_7205870,C
Mercury_SC_401798,C
Mercury_7084228,C
Mercury_417460,D
Mercury_402539,D
Mercury_406800,D
Mercury_SC_408321,A
Mercury_SC_406836,B
Mercury_SC_410963,D
Mercury_7132405,A
Mercury_SC_408872,D
VASoL_2008_3_25,B
WASL_2005_8_12,C
AKDE&ED_2012_8_20,B
Mercury_7056823,C
Mercury_7205800,B
Mercury_SC_402282,A
MCAS_1998_8_26,B
Mercury_7230318,B
Mercury_SC_416167,C
Mercury_7027720,C
LEAP__5_10312,A
Mercury_405161,C
Mercury_SC_409245,B
ACTAAP_2011_5_8,B
Mercury_7223370,D
Mercury_SC_400697,D
Mercury_SC_401262,C
Mercury_7136063,A
Mercury_405876,D
Mercury_7057890,A
LEAP_2002_4_10247,A
Mercury_SC_405481,D
Mercury_SC_400401,C
Mercury_7064260,A
Mercury_7015995,A
Mercury_400887,B
Mercury_7247678,D
MDSA_2007_8_24,B
AKDE&ED_2008_8_48,A
Mercury_401014,D
Mercury_7106698,D
Mercury_7143308,C
MCAS_2005_9_21,C
Mercury_400443,A
Mercury_7283430,B
Mercury_7159250,D
Mercury_401912,C
Mercury_7219328,C
Mercury_7214498,D
TAKS_2009_5_14,A
NYSEDREGENTS_2013_4_17,C
Mercury_403907,C
Mercury_7081480,A
Mercury_416505,A
Mercury_7041668,D
Mercury_SC_401309,D
NYSEDREGENTS_2010_4_1,C
ACTAAP_2007_7_36,D
VASoL_2009_3_12,D
Mercury_7085295,A
Mercury_7201968,C
Mercury_7214008,A
Mercury_176855,B
Mercury_SC_401678,A
Mercury_417143,A
NYSEDREGENTS_2013_4_21,B
Mercury_7032620,B
NYSEDREGENTS_2008_8_9,B
TAKS_2009_8_27,B
NCEOGA_2013_8_57,A
Mercury_SC_413143,B
Mercury_401195,D
CSZ10358,A
MCAS_1999_4_26,B
AKDE&ED_2008_8_36,D
Mercury_7017938,C
MDSA_2013_8_32,B
Mercury_7038028,A
Mercury_7057103,C
NYSEDREGENTS_2008_4_26,C
Mercury_417117,B
MCAS_2016_8_15,D
Mercury_400780,C
NYSEDREGENTS_2008_8_32,C
Mercury_SC_416104,C
Mercury_416646,C
Mercury_SC_405296,A
MCAS_2006_8_31,A
MCAS_2015_5_14,B
Mercury_417465,C
MCAS_1998_4_19,B
Mercury_7214778,A
Mercury_7123393,B
Mercury_7207550,A
Mercury_SC_405827,D
NYSEDREGENTS_2015_4_11,B
Mercury_404097,D
AIMS_2009_4_4,D
NCEOGA_2013_8_18,B
Mercury_400884,D
Mercury_7219678,B
ACTAAP_2010_5_7,C
ACTAAP_2012_7_9,A
MCAS_2005_8_6,B
Mercury_SC_401162,C
Mercury_SC_407710,B
VASoL_2009_3_23,A
Mercury_SC_402276,B
Mercury_400744,C
Mercury_SC_LBS10902,B
Mercury_7133245,B
Mercury_7131530,C
Mercury_7041143,C
MCAS_2010_5_11984,C
Mercury_7159285,B
AIMS_2008_8_13,C
MDSA_2013_8_20,D
Mercury_7114100,A
Mercury_7213343,B
Mercury_SC_LBS10597,B
Mercury_7126263,A
Mercury_7133613,A
Mercury_7234605,D
Mercury_SC_400839,C
Mercury_SC_402984,A
NYSEDREGENTS_2012_4_29,D
VASoL_2009_3_22,C
Mercury_409349,B
Mercury_SC_407417,A
VASoL_2007_5_21,D
MCAS_2012_8_23651,C
MCAS_2000_4_26,D
Mercury_SC_410971,A
Mercury_404841,D
Mercury_416651,C
Mercury_416576,A
MCAS_1998_8_24,D
Mercury_SC_408367,A
Mercury_405804,B
Mercury_7216318,B
Mercury_401312,B
MDSA_2013_8_23,B
Mercury_SC_405880,A
ACTAAP_2009_5_12,D
CSZ20754,B
Mercury_184363,D
Mercury_7188195,C
Mercury_7221043,D
Mercury_7107328,D
Mercury_415084,D
Mercury_415082,D
Mercury_SC_416169,C
MEA_2011_8_13,B
TIMSS_2003_4_pg82,B
CSZ30338,A
TIMSS_2003_8_pg85,D
Mercury_7221988,A
NCEOGA_2013_5_11,C
MCAS_2013_8_29416,C
Mercury_SC_401142,B
Mercury_7206395,C
Mercury_179025,A
Mercury_7130620,C
Mercury_177870,A
Mercury_7282083,C
Mercury_SC_400233,C
Mercury_7082443,D
NCEOGA_2013_8_15,C
Mercury_7210140,C
Mercury_7106593,B
Mercury_416536,B
Mercury_410026,D
ACTAAP_2011_5_1,B
Mercury_417138,A
Mercury_7138915,A
NYSEDREGENTS_2008_4_11,B
Mercury_404435,A
MDSA_2009_5_25,A
OHAT_2007_8_12,B
Mercury_LBS10302,B
Mercury_7027248,C
Mercury_SC_401360,A
ACTAAP_2013_5_17,C
Mercury_407125,D
Mercury_404820,B
Mercury_SC_416168,B
TIMSS_1995_8_K18,C
Mercury_SC_405130,B
Mercury_SC_408631,A
Mercury_SC_408763,D
MCAS_8_2015_18,A
Mercury_411729,B
MDSA_2012_8_6,C
MCAS_1999_8_5,D
WASL_2004_8_17,D
Mercury_414365,A
Mercury_SC_415406,B
MCAS_2000_8_29,C
Mercury_416230,D
Mercury_7001295,A
MSA_2012_5_2,C
MCAS_2005_8_7,B
Mercury_7206553,B
VASoL_2010_3_39,D
Mercury_416380,A
OHAT_2008_5_34,B
Mercury_7268328,C
NYSEDREGENTS_2008_8_36,D
Mercury_SC_414156,C
Mercury_7094133,A
MEA_2013_5_15,D
OHAT_2010_8_35,A
Mercury_SC_416174,A
TIMSS_1995_8_J6,D
Mercury_SC_401587,D
MDSA_2011_5_23,B
AIMS_2008_8_11,B
Mercury_7159215,B
MCAS_2006_9_30,B
MCAS_1999_4_27,D
Mercury_7016538,B
Mercury_SC_409266,D
OHAT_2007_5_15,B
Mercury_7230073,C
Mercury_7245840,B
Mercury_SC_401788,B
ACTAAP_2014_7_5,C
MCAS_2004_5_11,D
NCEOGA_2013_8_7,A
LEAP__7_10339,C
Mercury_7018270,A
Mercury_7034808,B
Mercury_7216300,B
Mercury_SC_400985,D
Mercury_7188528,D
TIMSS_1995_8_R2,B
Mercury_SC_400032,C
Mercury_7252245,C
MCAS_2002_8_17,B
MDSA_2007_8_30,B
NCEOGA_2013_5_35,C
Mercury_7082758,D
Mercury_7094308,D
Mercury_7136028,A
Mercury_7159075,B
MCAS_2015_5_19,C
MSA_2012_5_12,D
MCAS_2014_5_13,D
Mercury_SC_400392,A
Mercury_7159320,C
Mercury_7218365,A
MCAS_2004_9_10-v1,A
AIMS_2009_4_12,A
Mercury_SC_414274,C
MCAS_2005_9_6,A
MCAS_1998_4_23,A
Mercury_7075023,A
Mercury_SC_400182,D
Mercury_SC_400133,B
MSA_2013_5_11,C
Mercury_SC_408706,B
Mercury_7213325,A
Mercury_SC_LBS10932,C
Mercury_192220,D
Mercury_SC_407247,B
Mercury_7024798,D
Mercury_7180810,A
Mercury_412780,C
LEAP_2011_8_10434,C
Mercury_7200340,B
Mercury_7056525,C
Mercury_7085278,A
AKDE&ED_2008_4_35,B
MCAS_1999_8_16,C
Mercury_SC_400063,D
Mercury_SC_401666,D
TIMSS_2011_8_pg31,A
Mercury_412673,B
Mercury_7130655,B
MCAS_2004_5_7,C
Mercury_7187373,D
Mercury_SC_401361,B
MCAS_2006_8_12,B
Mercury_7233765,A
Mercury_SC_407613,B
MCAS_2005_5_24,C
Mercury_405778,D
Mercury_7263060,A
Mercury_SC_401668,D
Mercury_7230388,C
Mercury_7041650,C
Mercury_SC_409009,D
Mercury_7223143,D
ACTAAP_2007_7_3,A
Mercury_7215670,C
MEA_2010_8_15,D
Mercury_7270515,A
Mercury_7006160,B
Mercury_SC_410630,C
Mercury_7082320,D
MEA_2013_8_1,C
Mercury_7033845,B
Mercury_7221620,A
LEAP__7_10352,B
Mercury_412605,C
Mercury_416638,D
MCAS_2011_8_17694,C
Mercury_SC_400012,D
Mercury_SC_413458,A
Mercury_7139545,C
NYSEDREGENTS_2015_4_5,D
TIMSS_2003_8_pg16,B
Mercury_SC_415073,B
Mercury_7012880,D
Mercury_191625,B
Mercury_SC_402985,D
Mercury_7005425,D
MDSA_2013_8_40,A
Mercury_401684,B
NCEOGA_2013_5_17,B
Mercury_7116183,D
Mercury_7106628,A
Mercury_7203473,A
Mercury_SC_416108,B
LEAP_2007_8_10418,D
Mercury_7111178,B
Mercury_7203560,D
ACTAAP_2013_7_2,A
MCAS_2012_8_23640,C
Mercury_404272,A
MCAS_2009_8_17,C
AIMS_2008_4_5,D
Mercury_7236513,D
Mercury_SC_LBS10027,B
Mercury_189053,D
Mercury_SC_414271,D
Mercury_408922,C
Mercury_7264093,A
Mercury_SC_LBS11009,D
Mercury_7191433,B
MEAP_2005_5_14,A
Mercury_416683,D
Mercury_7040775,D
Mercury_7222600,D
MCAS_2001_5_3,C
MCAS_2004_8_7,D
Mercury_415268,D
Mercury_7017710,A
Mercury_7210123,B
MCAS_2009_5_6519,D
Mercury_401502,D
Mercury_7109498,C
VASoL_2008_5_10,D
MCAS_2006_9_4,B
Mercury_402341,B
MCAS_2006_9_34,D
Mercury_7267715,B
Mercury_SC_413089,A
Mercury_SC_401656,D
Mercury_407019,B
Mercury_417128,B
Mercury_7081305,A
NYSEDREGENTS_2015_8_3,A
MEA_2016_8_15,B
ACTAAP_2015_7_9,A
Mercury_7216423,D
Mercury_416633,A
Mercury_7038518,B
Mercury_7085225,A
LEAP__4_10225,C
Mercury_SC_401661,B
TIMSS_1995_8_Q15,B
MCAS_1999_4_23,A
Mercury_SC_LBS10018,A
Mercury_SC_406855,A
Mercury_SC_415457,D
NYSEDREGENTS_2015_4_25,B
Mercury_7058135,A
MDSA_2008_4_19,D
AKDE&ED_2008_8_45,D
Mercury_7131758,A
NYSEDREGENTS_2013_8_10,A
Mercury_SC_401783,B
Mercury_7190120,C
Mercury_409317,A
Mercury_7268240,C
Mercury_7228358,A
MCAS_2004_5_33,A
Mercury_7008855,B
Mercury_7057085,C
Mercury_7171728,B
NAEP_2005_4_S14+3,C
Mercury_7024395,B
NYSEDREGENTS_2012_8_28,D
Mercury_7090790,B
TIMSS_2003_8_pg87,D
Mercury_SC_407382,C
MDSA_2010_4_20,C
Mercury_SC_405019,D
Mercury_7123078,B
Mercury_400084,D
Mercury_7139650,D
Mercury_417150,D
Mercury_SC_402256,C
MCAS_2006_9_17-v1,A
Mercury_401728,C
Mercury_7192798,A
Mercury_7221078,D
Mercury_7004953,B
TIMSS_2003_8_pg94,C
Mercury_7095060,B
Mercury_7123358,B
Mercury_7069020,A
TIMSS_2003_8_pg117,D
VASoL_2008_3_32,C
Mercury_SC_400142,B
Mercury_7163818,D
Mercury_402502,A
Mercury_7130778,A
MEA_2010_8_18,D
Mercury_7211033,D
NYSEDREGENTS_2008_8_17,A
NAEP_2005_8_S11+1,A
Mercury_412774,C
MEA_2013_5_12,D
Mercury_7098473,A
Mercury_417593,B
Mercury_7081743,A
Mercury_7018410,D
Mercury_402563,B
Mercury_416407,D
Mercury_SC_400400,B
MCAS_2000_8_22,B
MCAS_8_2014_8,C
Mercury_7206430,C
Mercury_7185343,C
OHAT_2010_8_8,A
Mercury_405462,D
Mercury_SC_LBS10337,A
Mercury_7142520,A
Mercury_SC_405501,A
Mercury_7009555,D
Mercury_409085,C
NYSEDREGENTS_2012_4_2,D
Mercury_407539,A
ACTAAP_2013_7_16,D
AKDE&ED_2008_8_34,D
MCAS_2004_8_3,C
Mercury_415272,C
Mercury_405387,D
Mercury_7116323,C
Mercury_7213430,C
Mercury_7234360,A
Mercury_405685,D
Mercury_7236740,B
Mercury_7116235,B
Mercury_SC_405357,C
Mercury_7042945,A
Mercury_7106750,C
MDSA_2009_4_34,B
Mercury_7016310,B
VASoL_2007_3_1,B
Mercury_7030468,D
Mercury_SC_402616,B
Mercury_405464,B
Mercury_7205608,A
Mercury_7015208,A
Mercury_SC_409666,C
Mercury_7230353,B
Mercury_7150343,C
Mercury_7026723,A
Mercury_7024273,C
AKDE&ED_2008_8_40,C
Mercury_183033,B
Mercury_402364,A
Mercury_7263183,A
Mercury_7222530,C
OHAT_2009_8_36,D
Mercury_7141750,A
TIMSS_2011_4_pg45,C
MCAS_2014_5_5,B
Mercury_SC_409241,B
Mercury_SC_401147,B
Mercury_SC_LBS10273,D
Mercury_401523,B
Mercury_401865,A
MCAS_2013_8_29435,A
Mercury_SC_406720,B
NYSEDREGENTS_2013_8_34,C
Mercury_7038833,B
Mercury_175560,D
Mercury_7005005,C
Mercury_183890,D
Mercury_7270358,C
MCAS_2013_5_29411,B
ACTAAP_2007_7_31,D
Mercury_7082023,C
MCAS_2003_8_21,D
NYSEDREGENTS_2015_8_9,A
Mercury_7064750,D
TIMSS_2007_8_pg113,D
Mercury_7173583,B
Mercury_403930,B
Mercury_417118,D
Mercury_7143010,C
Mercury_SC_401801,D
Mercury_410334,D
NAEP_2000_4_S12+3,A
Mercury_7218015,D
Mercury_7109603,B
NYSEDREGENTS_2008_8_42,D
NAEP_2000_8_S11+11,C
Mercury_7271670,B
ACTAAP_2009_5_8,A
NYSEDREGENTS_2012_4_1,C
Mercury_SC_409030,A
MEA_2013_8_8,D
Mercury_7140333,C
Mercury_SC_LBS10664,B
Mercury_7171430,B
Mercury_SC_407572,C
VASoL_2009_3_2,C
Mercury_SC_407383,D
Mercury_7218400,B
Mercury_184818,D
Mercury_SC_405931,D
Mercury_SC_416177,C
Mercury_SC_406625,C
MCAS_2014_8_16,B
Mercury_7138460,A
Mercury_7129640,B
Mercury_7024290,D
NYSEDREGENTS_2008_4_28,D
Mercury_SC_414339,A
LEAP_2000_8_2,B
Mercury_7172270,A
Mercury_184205,C
Mercury_SC_400683,C
Mercury_7182210,C
Mercury_7238945,A
Mercury_SC_408748,B
MEA_2016_5_4,B
Mercury_7271513,D
Mercury_7189000,A
Mercury_SC_401585,D
Mercury_188528,D
Mercury_SC_415719,B
Mercury_SC_407072,B
Mercury_7091823,D
Mercury_7040985,B
Mercury_SC_409383,D
Mercury_SC_407080,A
MCAS_2000_4_34,A
Mercury_7032498,D
TAKS_2009_5_30,B
Mercury_SC_415761,D
ACTAAP_2008_5_10,A
Mercury_416671,D
Mercury_400803,C
Mercury_7005880,B
Mercury_7210508,D
NYSEDREGENTS_2013_4_1,C
NYSEDREGENTS_2008_4_12,B
Mercury_400091,B
Mercury_SC_402257,C
Mercury_7227815,D
ACTAAP_2010_7_3,C
Mercury_SC_410905,B
OHAT_2010_5_18,D
NAEP_2000_8_S11+10,B
MCAS_2003_8_29,B
Mercury_401433,C
Mercury_SC_405885,B
Mercury_7263638,C
Mercury_401428,A
Mercury_SC_402121,C
MCAS_2012_5_23614,D
Mercury_407262,D
MCAS_2014_8_6,C
Mercury_7032515,A
Mercury_7270165,B
Mercury_7017045,B
Mercury_SC_400386,A
Mercury_400750,B
MCAS_2006_9_28-v1,A
Mercury_416376,C
Mercury_7086520,A
Mercury_7014333,A
Mercury_SC_406623,D
Mercury_7042648,B
MCAS_2004_8_23,D
MCAS_2013_8_29425,C
MEAP_2005_5_15,B
Mercury_7016258,D
NCEOGA_2013_8_5,C
Mercury_7015540,C
Mercury_SC_414001,D
Mercury_7017973,A
Mercury_407097,A
Mercury_SC_406794,B
Mercury_7227710,C
Mercury_SC_406710,C
Mercury_401926,A
MCAS_2014_5_15,B
Mercury_LBS10151,B
ACTAAP_2013_5_8,D
Mercury_SC_407592,C
TIMSS_1995_8_L6,A
Mercury_7233398,C
Mercury_407664,A
Mercury_SC_408657,A
Mercury_7142800,C
Mercury_SC_410837,C
Mercury_7154315,A
Mercury_7239628,B
Mercury_401241,C
Mercury_SC_408251,C
Mercury_7175893,D
Mercury_7202843,C
Mercury_7159023,A
MDSA_2008_8_3,C
Mercury_7218348,B
Mercury_SC_406458,B
LEAP_2007_4_10280,C
Mercury_7216965,C
NYSEDREGENTS_2010_8_42,D
LEAP__7_10351,B
Mercury_SC_400590,D
Mercury_7086608,D
Mercury_7187863,B
Mercury_7120873,A
Mercury_184730,A
Mercury_SC_401265,C
OHAT_2009_8_34,B
Mercury_406639,D
Mercury_7008610,D
MCAS_2009_8_12,C
MCAS_2005_8_12,D
ACTAAP_2008_7_4,B
NYSEDREGENTS_2008_4_3,A
Mercury_SC_416181,A
NYSEDREGENTS_2010_4_30,C
Mercury_7025060,A
Mercury_SC_402103,C
VASoL_2009_5_37,B
Mercury_SC_402981,D
NYSEDREGENTS_2008_8_5,A
MCAS_1998_4_13,C
MDSA_2008_8_20,D
Mercury_SC_400134,D
